Probeset ID,Sequence ID,MGI ID,Gene Symbol,Gene Name,Chromosome,Start Coordinate,End Coordinate,Strand
10347767,NM_021342,MGI:1891125,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4",1,78813524,78816600,+
10347772,ENSMUST00000097684,---,,,,,,
10347774,NM_001081210,MGI:1916413,Mrpl44,mitochondrial ribosomal protein L44,1,79772593,79778020,+
10347779,AK137457,MGI:3642808,9830004L10Rik,RIKEN cDNA 9830004L10 gene,1,,,
10347781,BC082310,MGI:2443135,9430031J16Rik,RIKEN cDNA 9430031J16 gene,1,81073525,81338339,+
10347790,---,---,,,,,,
10347792,AY169784,MGI:3710571,Gm9747,predicted gene 9747,1,82229687,82232508,+
10347796,NM_029777,MGI:1924117,Rhbdd1,rhomboid domain containing 1,1,82313027,82441941,+
10347807,NM_007734,MGI:104688,Col4a3,"collagen, type IV, alpha 3",1,82583496,82718634,+
10347860,---,---,,,,,,
10347862,NM_029409,MGI:1922984,Mff,mitochondrial fission factor,1,82721465,82748969,+
10347873,NM_010472,MGI:1333754,Agfg1,ArfGAP with FG repeats 1,1,82836058,82892850,+
10347888,NM_016960,MGI:1329031,Ccl20,chemokine (C-C motif) ligand 20,1,83113341,83115742,+
10347895,NM_027725,MGI:1923089,Wdr69,WD repeat domain 69,1,83156327,83207149,+
10347910,NM_025386,MGI:1289192,Fbxo36,F-box protein 36,1,84836416,84897062,+
10347915,NM_033616,---,,,,,,
10347917,NM_009078,MGI:98020,Rpl19,ribosomal protein L19,11,97888024,97891806,+
10347919,ENSMUST00000113384,MGI:3642083,Gm10552,predicted gene 10552,1,87500660,87508471,-
10347921,BC100303,MGI:3612703,A530040E14Rik,RIKEN cDNA A530040E14 gene,1,85102521,85110610,+
10347925,NM_001081746,MGI:3644536,Gm7609,predicted pseudogene 7609,1,85196188,85210361,+
10347928,ENSMUST00000094774,MGI:3783243,Gm16026,predicted pseudogene 16026,1,85263273,85282066,+
10347931,AK149712,MGI:3642025,G530012D18Rik,RIKEN cDNA G530012D1 gene,1,,,
10347933,NM_001013817,MGI:3702467,Sp140,Sp140 nuclear body protein,1,87496953,87541612,+
10347948,NM_013673,MGI:109561,Sp100,nuclear antigen Sp100,1,87546563,87606573,+
10347968,---,---,,,,,,
10347970,NM_133781,MGI:107438,Cab39,calcium binding protein 39,1,87690016,87748151,+
10347980,NM_022417,MGI:1927594,Itm2c,integral membrane protein 2C,1,87790856,87805250,+
10347988,ENSMUST00000027426,MGI:1918391,4933407L21Rik,RIKEN cDNA 4933407L21 gene,1,87825058,87837199,+
10347992,NM_027300,MGI:1917310,Spata3,spermatogenesis associated 3,1,87913391,87926533,+
10348000,BC137675,MGI:1920042,2810459M11Rik,RIKEN cDNA 2810459M11 gene,1,87942843,87952031,+
10348004,NM_027357,MGI:1917497,Psmd1,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",1,87960962,88059363,+
10348030,---,---,,,,,,
10348032,NM_030184,MGI:1926045,Armc9,armadillo repeat containing 9,1,88051355,88174859,+
10348062,NM_145222,MGI:2384394,B3gnt7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",1,88200043,88203880,+
10348070,NM_010880,MGI:97286,Ncl,nucleolin,1,88241294,88256030,-
10348072,ENSMUST00000097665,---,,,,,,
10348074,BC100497,MGI:1919113,1700019O17Rik,RIKEN cDNA 1700019O17 gene,1,88322946,88324538,+
10348076,ENSMUST00000086964,MGI:3642608,Rpl30-ps6,"ribosomal protein L30, pseudogene 6",1,88370234,88370581,+
10348078,NM_008972,MGI:97803,Ptma,prothymosin alpha,1,88423311,88427273,+
10348087,NM_172974,MGI:1349388,Cops7b,"COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana)",1,88479479,88503553,+
10348096,NM_153530,MGI:2442555,Dis3l2,DIS3 mitotic control homolog (S. cerevisiae)-like 2,1,88600418,88946667,+
10348119,---,---,,,,,,
10348131,NM_007432,MGI:87984,Akp3,"alkaline phosphatase 3, intestine, not Mn requiring",1,89021583,89024487,+
10348144,ENSMUST00000044533,MGI:1916703,1700027L20Rik,RIKEN cDNA 1700027L20 gene,1,89083240,89084978,+
10348150,NM_021600,MGI:87893,Chrnd,"cholinergic receptor, nicotinic, delta polypeptide",1,89087227,89096644,+
10348166,NM_009604,MGI:87895,Chrng,"cholinergic receptor, nicotinic, gamma polypeptide",1,89102386,89108410,+
10348180,NM_001039169,MGI:1914440,Eif4e2,eukaryotic translation initiation factor 4E member 2,1,89110489,89137063,+
10348194,NM_028889,MGI:1921607,Efhd1,EF hand domain containing 1,1,89160938,89207414,+
10348201,NM_146112,MGI:2138584,Gigyf2,GRB10 interacting GYF protein 2,1,89223628,89345721,+
10348234,NM_015750,MGI:1344417,Neu2,neuraminidase 2,1,89406464,89494420,+
10348240,BC115669,MGI:1920484,3110079O15Rik,RIKEN cDNA 3110079O15 gene,1,89366839,89372034,+
10348244,NM_010566,MGI:107357,Inpp5d,inositol polyphosphate-5-phosphatase D,1,89516887,89617082,+
10348277,NM_029846,MGI:1924290,Atg16l1,autophagy-related 16-like 1 (yeast),1,89652445,89689003,+
10348299,ENSMUST00000097661,MGI:1923354,5830472F04Rik,RIKEN cDNA 5830472F04 gene,1,89693042,89693392,+
10348301,NM_009118,MGI:98227,Sag,retinal S-antigen,1,89700255,89741733,+
10348321,BC048957,MGI:2138334,Dgkd,"diacylglycerol kinase, delta",1,89749862,89841064,+
10348354,NM_201644,MGI:3576092,Ugt1a9,"UDP glucuronosyltransferase 1 family, polypeptide A9",1,89967375,90115572,+
10348376,AK144378,MGI:3705228,Heatr7b1,HEAT repeat containing 7B1,1,90123561,90158864,+
10348378,NM_134252,MGI:2181435,Trpm8,"transient receptor potential cation channel, subfamily M, member 8",1,90174236,90285868,+
10348410,NM_029269,MGI:1922646,Spp2,secreted phosphoprotein 2,1,90303536,90323013,+
10348420,---,---,,,,,,
10348424,NM_133816,MGI:2138297,Sh3bp4,SH3-domain binding protein 4,1,90966990,91051643,+
10348432,NM_178119,MGI:2653690,Agap1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",1,91351386,91791857,+
10348451,NM_007722,MGI:109562,Cxcr7,chemokine (C-X-C motif) receptor 7,1,92100555,92113326,+
10348456,NM_133805,MGI:1915363,Cops8,"COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)",1,92500000,92509916,+
10348468,ENSMUST00000070048,MGI:3643217,Gm9991,predicted gene 9991,1,92571736,92576368,+
10348471,NM_053015,MGI:2176380,Mlph,melanophilin,1,92811662,92847719,+
10348489,NM_001101647,MGI:3644668,Prlh,prolactin releasing hormone,1,92849685,92850589,+
10348493,NM_008515,MGI:1342770,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1,1,92950084,93025495,+
10348521,NM_001033408,MGI:2685663,Rbm44,RNA binding motif protein 44,1,93041680,93067372,+
10348537,NM_016894,MGI:1858418,Ramp1,receptor (calcitonin) activity modifying protein 1,1,93076623,93120973,+
10348547,NM_026454,MGI:1915171,Ube2f,ubiquitin-conjugating enzyme E2F (putative),1,93147143,93182501,+
10348556,XR_031935,---,,,,,,
10348558,NM_016717,MGI:1355310,Scly,selenocysteine lyase,1,93194915,93217652,+
10348570,NM_001033292,MGI:2685402,Espnl,espin-like,1,93218652,93244880,+
10348580,NM_027551,MGI:1918038,Klhl30,kelch-like 30 (Drosophila),1,93247593,93258993,+
10348590,NM_173395,MGI:3606476,Fam132b,"family with sequence similarity 132, member B",1,93263007,93270793,+
10348600,NM_028718,MGI:1921269,Traf3ip1,TRAF3 interacting protein 1,1,93391254,93424841,+
10348618,NM_001039126,MGI:1929735,Asb1,ankyrin repeat and SOCS box-containing 1,1,93437142,93456167,+
10348632,NM_007855,MGI:104685,Twist2,twist homolog 2 (Drosophila),1,93698038,93744605,+
10348635,NM_147037,MGI:3031247,Olfr1413,olfactory receptor 1413,1,94469750,94470721,+
10348637,NM_146277,MGI:3031246,Olfr1412,olfactory receptor 1412,1,94484909,94485874,+
10348639,NM_146490,MGI:3031245,Olfr1411,olfactory receptor 1411,1,94493098,94494069,+
10348641,NM_146491,MGI:3031244,Olfr1410,olfactory receptor 1410,1,94504416,94505384,+
10348643,NM_206896,MGI:107863,Olfr12,olfactory receptor 12,1,94516485,94517486,+
10348645,NM_022320,MGI:1929509,Gpr35,G protein-coupled receptor 35,1,94875698,94882109,+
10348653,NM_016696,MGI:1194891,Gpc1,glypican 1,1,94728263,94756773,+
10348664,---,---,,,,,,
10348666,NM_175118,MGI:1914696,Dusp28,dual specificity phosphatase 28,1,94803566,94805197,+
10348670,NM_181405,MGI:1914170,Rnpepl1,arginyl aminopeptidase (aminopeptidase B)-like 1,1,94807982,94817157,+
10348682,NM_011796,MGI:1344392,Capn10,calpain 10,1,94830953,94844518,+
10348697,NM_177587,MGI:2664636,Aqp12,aquaporin 12,1,94902911,94908843,+
10348702,NM_016702,MGI:1329033,Agxt,alanine-glyoxylate aminotransferase,1,95031853,95041998,+
10348713,XM_001474855,MGI:3045962,E030010N08Rik,RIKEN cDNA E030010N08 gene,1,95112476,95127649,+
10348739,NM_172463,MGI:3045960,Sned1,"sushi, nidogen and EGF-like domains 1",1,95132418,95197642,+
10348775,NM_023200,MGI:1913635,Ppp1r7,"protein phosphatase 1, regulatory (inhibitor) subunit 7",1,95239431,95270066,+
10348789,---,---,,,,,,
10348791,NM_207031,MGI:3052714,Ano7,anoctamin 7,1,95270473,95300079,+
10348817,NM_010891,MGI:97298,2-Sep,septin 2,1,95375541,95406837,+
10348829,NM_145519,MGI:2385126,Farp2,"FERM, RhoGEF and pleckstrin domain protein 2",1,95408656,95518553,+
10348858,NM_016778,MGI:1858494,Bok,BCL2-related ovarian killer protein,1,95582271,95592339,+
10348864,---,---,,,,,,
10348866,NM_174874,MGI:1913865,Atg4b,autophagy-related 4B (yeast),1,95648077,95686011,+
10348879,NM_025454,MGI:1922816,Ing5,"inhibitor of growth family, member 5",1,95700542,95718678,+
10348889,NM_178882,MGI:2138209,D2hgdh,D-2-hydroxyglutarate dehydrogenase,1,95721817,95748925,+
10348896,NM_199366,MGI:2685834,Gal3st2,galactose-3-O-sulfotransferase 2,1,95757921,95773071,+
10348902,NM_199366,MGI:2685834,Gal3st2,galactose-3-O-sulfotransferase 2,1,95757921,95773071,+
10348906,NM_001039219,MGI:3646771,Gm6086,predicted gene 6086,1,95887086,95908118,+
10348910,NM_173772,MGI:2661364,Neu4,sialidase 4,1,95917070,95924903,+
10348917,NM_026321,MGI:1914948,Fam174a,"family with sequence similarity 174, member A",1,97210321,97231642,+
10348924,NM_001111116,MGI:3642341,Gm15427,predicted pseudogene 15427,1,97395198,97395728,+
10348927,---,---,,,,,,
10348929,NM_133834,MGI:2138741,Hnrnpf,heterogeneous nuclear ribonucleoprotein F,6,117856835,117875637,+
10348932,NM_026250,MGI:2182036,Gin1,gypsy retrotransposon integrase 1,1,99666749,99690286,+
10348943,---,---,,,,,,
10348945,---,---,,,,,,
10348947,BC113131,MGI:1918116,Slco6d1,"solute carrier organic anion transporter family, member 6d1",1,100317701,100413565,+
10348963,NM_172851,MGI:3664583,Cntnap5b,contactin associated protein-like 5B,1,101669342,102382519,+
10348983,---,---,,,,,,
10348992,---,---,,,,,,
10348994,---,---,,,,,,
10348996,---,---,,,,,,
10348999,NM_011800,MGI:1346069,Cdh20,cadherin 20,1,106665106,106892058,+
10349014,NM_009797,MGI:106227,Capza1,"capping protein (actin filament) muscle Z-line, alpha 1",3,104625697,104667423,-
10349016,NM_173187,MGI:1922832,2310035C23Rik,RIKEN cDNA 2310035C23 gene,1,107560490,107650652,+
10349049,ENSMUST00000078976,MGI:1915286,Zfp706,zinc finger protein 706,15,36926786,36937157,-
10349051,NM_009399,MGI:1314891,Tnfrsf11a,"tumor necrosis factor receptor superfamily, member 11a",1,107704720,107744558,+
10349065,NM_001122676,MGI:2444114,Zcchc2,"zinc finger, CCHC domain containing 2",1,107886983,107930651,+
10349081,BC059254,MGI:2138327,Phlpp1,PH domain and leucine rich repeat protein phosphatase 1,1,108068329,108290827,+
10349100,XR_032823,---,,,,,,
10349102,ENSMUST00000066789,---,,,,,,
10349108,NM_009257,MGI:109579,Serpinb5,"serine (or cysteine) peptidase inhibitor, clade B, member 5",1,108757750,108779925,+
10349118,NM_027971,MGI:1919119,Serpinb12,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12",1,108831026,108853657,+
10349129,NM_172852,MGI:3042250,Serpinb13,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 13",1,108877561,108897772,+
10349138,NM_025867,MGI:1914207,Serpinb11,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11",1,109258506,109277052,+
10349147,NM_027548,MGI:2151053,Serpinb7,"serine (or cysteine) peptidase inhibitor, clade B, member 7",1,109296232,109349266,+
10349157,NM_011111,MGI:97609,Serpinb2,"serine (or cysteine) peptidase inhibitor, clade B, member 2",1,109408000,109432055,+
10349166,NM_198028,MGI:2138648,Serpinb10-ps,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10, pseudogene",1,109425604,109445848,+
10349174,NM_011459,MGI:894657,Serpinb8,"serine (or cysteine) peptidase inhibitor, clade B, member 8",1,109486583,109505486,+
10349184,NM_172853,MGI:2442792,Cdh7,"cadherin 7, type 2",1,111879008,112036734,+
10349206,---,---,,,,,,
10349208,NM_001077425,MGI:3643623,Cntnap5a,contactin associated protein-like 5A,1,117581333,118478603,+
10349233,---,---,,,,,,
10349237,---,---,,,,,,
10349239,NM_026472,MGI:1915199,Mki67ip,Mki67 (FHA domain) interacting nucleolar phosphoprotein,1,120218416,120230399,+
10349249,NM_001081276,MGI:1923957,Clasp1,CLIP associating protein 1,1,120285635,120506009,+
10349295,NM_023755,MGI:2444691,Tcfcp2l1,transcription factor CP2-like 1,1,120524522,120581744,+
10349314,---,---,,,,,,
10349316,NM_146103,MGI:1917634,Tmem185b,transmembrane protein 185B,1,121423002,121424801,+
10349319,NM_001012322,MGI:2441720,Sctr,secretin receptor,1,121903557,121960105,+
10349333,BC028767,MGI:1920353,3110009E18Rik,RIKEN cDNA 3110009E18 gene,1,122017764,122084766,+
10349340,NM_207233,MGI:3032521,C1ql2,"complement component 1, q subcomponent-like 2",1,122237159,122239748,+
10349345,NM_010133,MGI:95389,En1,engrailed 1,1,122499258,122504548,+
10349348,NM_001025156,MGI:1918079,Ccdc93,coiled-coil domain containing 93,1,123327626,123403037,+
10349376,---,---,,,,,,
10349378,AK140652,MGI:3648344,Gm10543,predicted gene 10543,1,125941400,125942989,+
10349383,NM_028787,MGI:1921400,Slc35f5,"solute carrier family 35, member F5",1,127457593,127492261,+
10349401,BC085285,MGI:1918361,Gpr39,G protein-coupled receptor 39,1,127573572,127770439,+
10349404,NM_145128,MGI:894701,Mgat5,mannoside acetylglucosaminyltransferase 5,1,129101563,129379549,+
10349427,---,---,,,,,,
10349429,---,---,,,,,,
10349431,NM_001033041,MGI:2386323,Acmsd,amino carboxymuconate semialdehyde decarboxylase,1,129625990,129664141,+
10349442,NM_028399,MGI:1920199,Ccnt2,cyclin T2,1,129670741,129704638,+
10349453,NM_178690,MGI:2445001,Rab3gap1,RAB3 GTPase activating protein subunit 1,1,129765350,129840445,+
10349478,NM_009081,MGI:101839,Rpl28,ribosomal protein L28,7,4744476,4746164,+
10349480,NM_181750,MGI:2448514,R3hdm1,R3H domain 1 (binds single-stranded nucleic acids),1,129999883,130134312,+
10349510,---,---,,,,,,
10349512,NM_026390,MGI:1915062,Ubxn4,UBX domain protein 4,1,130140758,130175954,+
10349527,---,---,,,,,,
10349529,NM_172485,MGI:2443925,Thsd7b,"thrombospondin, type I, domain containing 7B",1,131169879,132115855,+
10349559,NM_178691,MGI:2442596,Yod1,YOD1 OTU deubiquitinating enzyme 1 homologue (S. cerevisiae),1,132613904,132618597,+
10349562,NM_177604,MGI:2138143,AA986860,expressed sequence AA986860,1,132636849,132641198,+
10349569,---,---,,,,,,
10349571,NM_144960,MGI:1927803,Fcamr,"Fc receptor, IgA, IgM, high affinity",1,132697479,132711317,+
10349580,NM_011082,MGI:103080,Pigr,polymeric immunoglobulin receptor,1,132723261,132748826,+
10349593,NM_026976,MGI:1916419,Faim3,Fas apoptotic inhibitory molecule 3,1,132762246,132777367,+
10349603,NM_010548,MGI:96537,Il10,interleukin 10,1,132916422,132921551,+
10349610,NM_010709,MGI:109342,Eif2d,eukaryotic translation initiation factor 2D,1,133049758,133084235,+
10349634,---,---,,,,,,
10349637,BC138225,MGI:1919669,Fam72a,"family with sequence similarity 72, member A",1,133424480,133436449,+
10349644,NM_011924,MGI:1347010,Avpr1b,arginine vasopressin receptor 1B,1,133495816,133508577,+
10349648,NM_007799,MGI:107361,Ctse,cathepsin E,1,133534883,133572080,+
10349661,NM_145509,MGI:2442295,5430435G22Rik,RIKEN cDNA 5430435G22 gene,1,133585272,133610119,+
10349671,NM_177243,MGI:2444594,Slc26a9,"solute carrier family 26, member 9",1,133640599,133668081,+
10349694,NM_178079,MGI:2442939,Pm20d1,peptidase M20 domain containing 1,1,133693958,133718050,+
10349711,NM_173865,MGI:2444823,Slc41a1,"solute carrier family 41, member 1",1,133724070,133745442,+
10349724,NM_144875,MGI:2385107,Rab7l1,"RAB7, member RAS oncogene family-like 1",1,133763801,133769464,+
10349733,NM_175294,MGI:1934811,Nucks1,nuclear casein kinase and cyclin-dependent kinase substrate 1,1,133807111,133829549,+
10349744,NM_145977,MGI:1922082,Slc45a3,"solute carrier family 45, member 3",1,133867186,133879540,+
10349752,NM_007923,MGI:102853,Elk4,"ELK4, member of ETS oncogene family",1,133904184,133929189,+
10349761,NM_001033250,MGI:1922403,Lemd1,LEM domain containing 1,1,134124764,134155804,+
10349769,---,---,,,,,,
10349771,ENSMUST00000116023,---,,,,,,
10349773,NM_144810,MGI:2442630,Klhdc8a,kelch domain containing 8A,1,134195203,134203934,+
10349782,NM_028778,MGI:1921387,Nuak2,"NUAK family, SNF1-like kinase, 2",1,134212703,134230065,+
10349791,---,---,,,,,,
10349793,NM_172516,MGI:1925064,Dstyk,dual serine/threonine and tyrosine protein kinase,1,134314030,134363536,+
10349809,NM_172517,MGI:1918367,Rbbp5,retinoblastoma binding protein 5,1,134373957,134401467,+
10349821,NM_029025,MGI:1921876,Tmem81,transmembrane protein 81,1,134402807,134405214,+
10349826,ENSMUST00000097577,---,,,,,,
10349828,NM_010732,MGI:106037,Lrrn2,"leucine rich repeat protein 2, neuronal",1,134776850,134836582,+
10349832,XR_033377,---,,,,,,
10349834,BC132141,MGI:2685045,Pik3c2b,"phosphoinositide-3-kinase, class 2, beta polypeptide",1,134942244,135005264,+
10349868,NM_133819,MGI:2444211,Ppp1r15b,"protein phosphatase 1, regulatory (inhibitor) subunit 15b",1,135027720,135036360,+
10349872,---,---,,,,,,
10349876,NM_182930,MGI:2388662,Plekha6,"pleckstrin homology domain containing, family A member 6",1,135142683,135198226,+
10349904,NM_026680,MGI:1915588,Golt1a,golgi transport 1 homolog A (S. cerevisiae),1,135206400,135219603,+
10349913,NM_178260,MGI:2663985,Kiss1,KiSS-1 metastasis-suppressor,1,135223789,135226299,+
10349922,NM_031192,MGI:97898,Ren1,renin 1 structural,1,135247087,135256902,+
10349932,NM_175443,MGI:2443760,Etnk2,ethanolamine kinase 2,1,135260149,135276913,+
10349943,---,---,,,,,,
10349945,ENSMUST00000097572,---,,,,,,
10349947,NM_021355,MGI:1328364,Fmod,fibromodulin,1,135933831,135944854,+
10349951,ENSMUST00000097570,MGI:3647540,Gm8618,predicted gene 8618,1,136005915,136006417,+
10349953,NM_027979,MGI:1919134,Chit1,chitinase 1 (chitotriosidase),1,136007819,136048117,+
10349968,NM_007695,MGI:1340899,Chi3l1,chitinase 3-like 1,1,136078753,136086758,+
10349980,NM_016749,MGI:1858196,Mybph,myosin binding protein H,1,136090025,136097808,+
10349993,NM_031189,MGI:97276,Myog,myogenin,1,136186590,136189127,+
10349997,BC116694,MGI:3045320,4933406M09Rik,RIKEN cDNA 4933406M09 gene,1,136282517,136287558,+
10350003,NM_028057,MGI:1919267,Cyb5r1,cytochrome b5 reductase 1,1,136302358,136308313,+
10350015,NM_028320,MGI:1919924,Adipor1,adiponectin receptor 1,1,136311955,136329928,+
10350024,NM_153128,MGI:2385619,Klhl12,kelch-like 12 (Drosophila),1,136352108,136387595,+
10350039,NM_145510,MGI:2138605,Rabif,RAB interacting factor,1,136391237,136404462,+
10350044,L08651,MGI:99687,Rpl29,ribosomal protein L29,9,106331785,106333899,+
10350046,NM_152895,MGI:1922855,Kdm5b,lysine (K)-specific demethylase 5B,1,136456748,136529454,+
10350077,NM_009307,MGI:99666,Syt2,synaptotagmin II,1,136605877,136649726,+
10350090,NM_026024,MGI:1914446,Ube2t,ubiquitin-conjugating enzyme E2T (putative),1,136859142,136870739,+
10350099,ENSMUST00000097567,---,,,,,,
10350102,NM_177081,MGI:2156893,Ptpn7,"protein tyrosine phosphatase, non-receptor type 7",1,137029302,137041897,+
10350113,NM_026823,MGI:1915974,Arl8a,ADP-ribosylation factor-like 8A,1,137043401,137052846,+
10350123,NM_053106,MGI:2135671,Lmod1,leiomodin 1 (smooth muscle),1,137221384,137264642,+
10350128,ENSMUST00000067468,MGI:3646955,Gm4793,predicted gene 4793,1,137481350,137496527,+
10350136,NM_007791,MGI:88549,Csrp1,cysteine and glycine-rich protein 1,1,137616638,137648809,+
10350146,NM_013750,MGI:1351485,Phlda3,"pleckstrin homology-like domain, family A, member 3",1,137662696,137665713,+
10350149,NM_021467,MGI:105073,Tnni1,"troponin I, skeletal, slow 1",1,137679642,137707566,+
10350159,NM_133664,MGI:109343,Lad1,ladinin,1,137715175,137729918,+
10350173,NM_011619,MGI:104597,Tnnt2,"troponin T2, cardiac",1,137737452,137748837,+
10350188,NM_025439,MGI:1913491,Tmem9,transmembrane protein 9,1,137914544,137931601,+
